Time,Position,Velocity
1723672564.7105823,"[ 0.00000000e+00  8.89035244e-02  1.20259806e+00 -3.14151835e+00
 -6.01189974e-01 -6.39158662e-06 -3.13447669e-01  1.57078594e+00]","[ 0.00000000e+00 -1.65256419e-01 -2.06492334e-04  0.00000000e+00
 -3.68282855e-01  0.00000000e+00 -4.84014681e-01  1.05819570e-05]"
1723672564.7116795,"[ 0.00000000e+00  8.85807076e-02  1.20259766e+00 -3.14151835e+00
 -6.01918082e-01 -6.39158662e-06 -3.14438897e-01  1.57078594e+00]","[ 0.00000000e+00 -1.62058479e-01 -2.12755037e-04  0.00000000e+00
 -3.69493361e-01  0.00000000e+00 -4.83481583e-01  1.05899522e-05]"
1723672564.7133663,"[ 0.00000000e+00  8.84209096e-02  1.20259766e+00 -3.14151835e+00
 -6.02311165e-01 -6.39158662e-06 -3.14915603e-01  1.57078594e+00]","[ 0.00000000e+00 -1.62058479e-01 -1.93684437e-04  0.00000000e+00
 -3.70134251e-01  0.00000000e+00 -4.83474492e-01  1.05900569e-05]"
1723672564.7150931,"[ 0.00000000e+00  8.82505506e-02  1.20259726e+00 -3.14151835e+00
 -6.02674420e-01 -6.39158662e-06 -3.15389113e-01  1.57078594e+00]","[ 0.00000000e+00 -1.60491808e-01 -2.40444305e-04  0.00000000e+00
 -3.68412950e-01  0.00000000e+00 -4.79746732e-01  1.05820616e-05]"
1723672564.716199,"[ 0.00000000e+00  8.79387610e-02  1.20259633e+00 -3.14151835e+00
 -6.03396669e-01 -6.39158662e-06 -3.16372885e-01  1.57078594e+00]","[ 0.00000000e+00 -1.57307283e-01 -2.85746912e-04  0.00000000e+00
 -3.64262147e-01  0.00000000e+00 -4.78967758e-01  1.05899522e-05]"
1723672564.7179031,"[ 0.00000000e+00  8.76255982e-02  1.20259540e+00 -3.14151835e+00
 -6.04141822e-01 -6.39158662e-06 -3.17315644e-01  1.57078594e+00]","[ 0.00000000e+00 -1.59357518e-01 -2.99905521e-04  0.00000000e+00
 -3.63614267e-01  0.00000000e+00 -4.76451936e-01  1.05819570e-05]"
1723672564.7196178,"[ 0.00000000e+00  8.74552391e-02  1.20259487e+00 -3.14151835e+00
 -6.04499751e-01 -7.45685105e-06 -3.17820047e-01  1.57078594e+00]","[ 0.00000000e+00 -1.60491808e-01 -3.35188537e-04  0.00000000e+00
 -3.63010994e-01 -1.05899522e-05 -4.74508661e-01  1.05820616e-05]"
1723672564.7213984,"[ 0.00000000e+00  8.71393133e-02  1.20259313e+00 -3.14151835e+00
 -6.05299764e-01 -7.45685105e-06 -3.18285035e-01  1.57078594e+00]","[ 0.00000000e+00 -1.59627612e-01 -4.05684251e-04  5.29897933e-06
 -3.63716732e-01 -1.05820616e-05 -4.71590202e-01  1.05899522e-05]"
1723672564.7230892,"[ 0.00000000e+00  8.69813546e-02  1.20259220e+00 -3.14151835e+00
 -6.05601234e-01 -7.45685105e-06 -3.18745761e-01  1.57078594e+00]","[ 0.00000000e+00 -1.60167801e-01 -4.25964749e-04  5.29897933e-06
 -3.61041686e-01 -1.05819570e-05 -4.67268624e-01  1.05899522e-05]"
1723672564.724278,"[ 0.00000000e+00  8.66484428e-02  1.20258981e+00 -3.14151835e+00
 -6.06370355e-01 -7.45685105e-06 -3.19653367e-01  1.57078594e+00]","[ 0.00000000e+00 -1.63408968e-01 -4.99630314e-04  5.29897933e-06
 -3.62264810e-01 -1.05900569e-05 -4.59705912e-01  1.05819570e-05]"
1723672564.7259493,"[ 0.00000000e+00  8.64858901e-02  1.20258887e+00 -3.14151835e+00
 -6.06755981e-01 -7.45685105e-06 -3.20139127e-01  1.57078594e+00]","[ 0.00000000e+00 -1.64759457e-01 -5.30384428e-04  5.29897933e-06
 -3.63112727e-01 -1.05899522e-05 -4.57401679e-01  1.05900569e-05]"
1723672564.727642,"[ 0.00000000e+00  8.61520545e-02  1.20258475e+00 -3.14151835e+00
 -6.07470240e-01 -7.45685105e-06 -3.21052592e-01  1.57078594e+00]","[ 0.00000000e+00 -1.62497967e-01 -6.51810692e-04  5.30298914e-06
 -3.61563899e-01 -1.05819570e-05 -4.63487268e-01  1.05819570e-05]"
1723672564.7288015,"[ 0.00000000e+00  8.58347555e-02  1.20258022e+00 -3.14151835e+00
 -6.08205273e-01 -7.45685105e-06 -3.22003873e-01  1.57078594e+00]","[ 0.00000000e+00 -1.61248196e-01 -8.11805556e-04  5.29897933e-06
 -3.58434884e-01 -1.05819570e-05 -4.65927789e-01  1.05899522e-05]"
1723672564.7304173,"[ 0.00000000e+00  8.56763390e-02  1.20257795e+00 -3.14151835e+00
 -6.08557343e-01 -7.45685105e-06 -3.22467263e-01  1.57078594e+00]","[ 0.00000000e+00 -1.60707990e-01 -9.52830404e-04  5.29903215e-06
 -3.56707092e-01 -1.05819570e-05 -4.69969602e-01  1.05899522e-05]"
1723672564.732115,"[ 0.00000000e+00  8.53493944e-02  1.20257236e+00 -3.14151835e+00
 -6.09258819e-01 -7.45685105e-06 -3.23397239e-01  1.57078594e+00]","[ 0.00000000e+00 -1.59357518e-01 -1.61449213e-03  5.29497611e-06
 -3.56528660e-01 -1.05899522e-05 -4.71590202e-01  1.05819570e-05]"
1723672564.733826,"[ 0.00000000e+00  8.51918934e-02  1.20256877e+00 -3.14151835e+00
 -6.09636988e-01 -7.45685105e-06 -3.23893119e-01  1.57078594e+00]","[ 0.00000000e+00 -1.59627612e-01 -2.18441107e-03  5.29097849e-06
 -3.56091203e-01 -1.05819570e-05 -4.66491614e-01  1.05820616e-05]"
1723672564.7354875,"[ 0.00000000e+00  8.48621941e-02  1.20256091e+00 -3.14151835e+00
 -6.10337400e-01 -7.45685105e-06 -3.24804453e-01  1.57078594e+00]","[ 0.00000000e+00 -1.60707990e-01 -3.20006009e-03  5.29097849e-06
 -3.55088123e-01 -1.05900569e-05 -4.61326479e-01  1.05899522e-05]"
1723672564.7366135,"[ 0.00000000e+00  8.47023961e-02  1.20255638e+00 -3.14151835e+00
 -6.10688404e-01 -7.45685105e-06 -3.25261984e-01  1.57078594e+00]","[ 0.00000000e+00 -1.61894295e-01 -3.72321312e-03  5.29097849e-06
 -3.55988471e-01 -1.05899522e-05 -4.64027457e-01  1.05819570e-05]"
1723672564.7383888,"[ 0.00000000e+00  8.43800454e-02  1.20254400e+00 -3.14151835e+00
 -6.11412784e-01 -7.45685105e-06 -3.26204743e-01  1.57078594e+00]","[ 0.00000000e+00 -1.64489362e-01 -5.61589153e-03  5.29097849e-06
 -3.53081997e-01 -1.05819570e-05 -4.59779782e-01  1.05899522e-05]"
1723672564.7400267,"[ 0.00000000e+00  8.42032531e-02  1.20253707e+00 -3.14151835e+00
 -6.11760593e-01 -7.45685105e-06 -3.26659611e-01  1.57078594e+00]","[ 0.00000000e+00 -1.66510252e-01 -6.31996059e-03  5.29103081e-06
 -3.52747304e-01 -1.05899522e-05 -4.61326479e-01  1.05899522e-05]"
1723672564.741226,"[ 0.00000000e+00  8.38698836e-02  1.20252975e+00 -3.14151888e+00
 -6.12450884e-01 -7.45685105e-06 -3.27616751e-01  1.57078701e+00]","[ 0.00000000e+00 -1.69449350e-01 -7.29263180e-03  0.00000000e+00
 -3.49152004e-01 -1.05819570e-05 -4.68996949e-01  1.05819570e-05]"
1723672564.742884,"[ 0.00000000e+00  8.37022792e-02  1.20252149e+00 -3.14151888e+00
 -6.12820531e-01 -7.45685105e-06 -3.28079076e-01  1.57078701e+00]","[ 0.00000000e+00 -1.69891318e-01 -7.54215543e-03  0.00000000e+00
 -3.48066632e-01 -1.05819570e-05 -4.68889224e-01  1.05899522e-05]"
1723672564.7445407,"[ 0.00000000e+00  8.33528392e-02  1.20250405e+00 -3.14151888e+00
 -6.13503898e-01 -7.45685105e-06 -3.28995736e-01  1.57078701e+00]","[ 0.00000000e+00 -1.71241807e-01 -8.90869933e-03  0.00000000e+00
 -3.45724782e-01 -1.05899522e-05 -4.64027457e-01  1.05819570e-05]"
1723672564.7462006,"[ 0.00000000e+00  8.30107395e-02  1.20248381e+00 -3.14151888e+00
 -6.13845315e-01 -7.45685105e-06 -3.29947017e-01  1.57078701e+00]","[ 0.00000000e+00 -1.73496706e-01 -1.02637042e-02  0.00000000e+00
 -3.46264971e-01 -1.05819570e-05 -4.66728435e-01  1.05819570e-05]"
1723672564.7478693,"[ 0.00000000e+00  8.28252254e-02  1.20247316e+00 -3.14151888e+00
 -6.14185135e-01 -7.45685105e-06 -3.30410407e-01  1.57078701e+00]","[ 0.00000000e+00 -1.74950359e-01 -1.08038994e-02  0.00000000e+00
 -3.44644370e-01 -1.05899522e-05 -4.69969602e-01  1.05899522e-05]"
1723672564.7496154,"[ 0.00000000e+00  8.24817525e-02  1.20244932e+00 -3.14151888e+00
 -6.14892470e-01 -7.45685105e-06 -3.31380863e-01  1.57078701e+00]","[ 0.00000000e+00 -1.75023163e-01 -1.20255622e-02  0.00000000e+00
 -3.45724782e-01 -1.05820616e-05 -4.77463138e-01  1.05819570e-05]"
1723672564.750768,"[ 0.00000000e+00  8.21171574e-02  1.20242362e+00 -3.14151888e+00
 -6.15601937e-01 -7.45685105e-06 -3.32334807e-01  1.57078701e+00]","[ 0.00000000e+00 -1.79550221e-01 -1.29515433e-02  0.00000000e+00
 -3.45558933e-01 -1.05899522e-05 -4.86175470e-01  1.05899522e-05]"
1723672564.7524989,"[ 0.00000000e+00  8.19403651e-02  1.20240991e+00 -3.14151888e+00
 -6.15942289e-01 -7.45685105e-06 -3.32815241e-01  1.57078701e+00]","[ 0.00000000e+00 -1.79163014e-01 -1.40450684e-02  0.00000000e+00
 -3.45184559e-01 -1.05899522e-05 -4.86762164e-01  1.05820616e-05]"
1723672564.7542136,"[ 0.00000000e+00  8.15822032e-02  1.20238048e+00 -3.14151942e+00
 -6.16618731e-01 -7.45685105e-06 -3.33817123e-01  1.57078701e+00]","[ 0.00000000e+00 -1.81861245e-01 -1.45445703e-02 -5.29097849e-06
 -3.41403204e-01 -1.05820616e-05 -4.89956826e-01  1.05899522e-05]"
1723672564.755299,"[ 0.00000000e+00  8.13875012e-02  1.20236663e+00 -3.14151942e+00
 -6.16953757e-01 -7.45685105e-06 -3.34298622e-01  1.57078701e+00]","[ 0.00000000e+00 -1.83484525e-01 -1.40308382e-02 -5.29097849e-06
 -3.39438357e-01 -1.05900569e-05 -4.88336226e-01  1.05899522e-05]"
1723672564.7575686,"[ 0.00000000e+00  8.10233639e-02  1.20233960e+00 -3.14151942e+00
 -6.17651505e-01 -7.45685105e-06 -3.35286655e-01  1.57078701e+00]","[ 0.00000000e+00 -1.85016775e-01 -1.29646791e-02 -5.29097849e-06
 -3.40322826e-01 -1.05899522e-05 -4.80973917e-01  1.05820616e-05]"
1723672564.759189,"[ 0.00000000e+00  8.08410705e-02  1.20232722e+00 -3.14151942e+00
 -6.17985998e-01 -7.45685105e-06 -3.35760698e-01  1.57078701e+00]","[ 0.00000000e+00 -1.84559494e-01 -1.15353491e-02 -5.29097849e-06
 -3.39242415e-01 -1.05819570e-05 -4.80286389e-01  1.05900569e-05]"
1723672564.760296,"[ 0.00000000e+00  8.04599388e-02  1.20230924e+00 -3.14151942e+00
 -6.18681083e-01 -7.45685105e-06 -3.36713044e-01  1.57078701e+00]","[ 0.00000000e+00 -1.85638790e-01 -8.37302164e-03 -5.29097849e-06
 -3.39242415e-01 -1.05900569e-05 -4.82394081e-01  1.05819570e-05]"
1723672564.7620008,"[ 0.00000000e+00  8.00944283e-02  1.20229925e+00 -3.14151942e+00
 -6.19346874e-01 -7.45685105e-06 -3.37713860e-01  1.57078701e+00]","[ 0.00000000e+00 -1.85286870e-01 -3.77753328e-03 -5.29103081e-06
 -3.37621848e-01 -1.05820616e-05 -4.88336226e-01  1.05819570e-05]"
1723672564.7636778,"[ 0.00000000e+00  7.98960561e-02  1.20229739e+00 -3.14151942e+00
 -6.19707466e-01 -7.45685105e-06 -3.38196957e-01  1.57078701e+00]","[ 0.00000000e+00 -1.86822498e-01 -1.75537920e-03 -5.29097849e-06
 -3.39540489e-01 -1.05819570e-05 -4.89956826e-01  1.05899522e-05]"
1723672564.7648027,"[ 0.00000000e+00  7.95241124e-02  1.20229872e+00 -3.14151942e+00
 -6.20376452e-01 -7.45685105e-06 -3.39206295e-01  1.57078701e+00]","[ 0.00000000e+00 -1.89068225e-01  6.75243714e-04 -5.29097849e-06
 -3.38702226e-01 -1.05819570e-05 -4.92007726e-01  1.05819570e-05]"
1723672564.7664435,"[ 0.00000000e+00  7.93376828e-02  1.20230005e+00 -3.14151942e+00
 -6.20710945e-01 -7.45685105e-06 -3.39688328e-01  1.57078701e+00]","[ 0.00000000e+00 -1.88876661e-01  9.00324909e-04 -5.29097849e-06
 -3.38898700e-01 -1.05819570e-05 -4.88876448e-01  1.05899522e-05]"
1723672564.768163,"[ 0.00000000e+00  7.89455323e-02  1.20229925e+00 -3.14151942e+00
 -6.21395910e-01 -7.45685105e-06 -3.40658783e-01  1.57078701e+00]","[ 0.00000000e+00 -1.92339403e-01  4.63619188e-04 -5.29497611e-06
 -3.32707250e-01 -1.05898466e-05 -4.93738182e-01  1.05819570e-05]"
1723672564.7705119,"[ 0.00000000e+00  7.85588912e-02  1.20229739e+00 -3.14151942e+00
 -6.22046786e-01 -7.45685105e-06 -3.41681437e-01  1.57078701e+00]","[ 0.00000000e+00 -1.96901065e-01 -2.65943796e-04 -5.29103081e-06
 -3.29518914e-01 -1.05819570e-05 -4.98094747e-01  1.05819570e-05]"
1723672564.7722132,"[ 0.00000000e+00  7.81245047e-02  1.20229832e+00 -3.14151942e+00
 -6.22695000e-01 -8.52211549e-06 -3.42660415e-01  1.57078701e+00]","[ 0.00000000e+00 -1.97104014e-01 -2.63288291e-04 -5.29497611e-06
 -3.28438536e-01 -1.85325998e-05 -4.95898971e-01  1.05818513e-05]"
1723672564.773949,"[ 0.00000000e+00  7.79288872e-02  1.20229872e+00 -3.14151942e+00
 -6.23044406e-01 -8.52211549e-06 -3.43188254e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98521648e-01 -1.88716075e-04 -5.29497611e-06
 -3.29008219e-01 -1.85184257e-05 -4.97023091e-01  1.05819570e-05]"
1723672564.7751064,"[ 0.00000000e+00  7.75215817e-02  1.20229832e+00 -3.14151942e+00
 -6.23691022e-01 -8.52211549e-06 -3.44170960e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98859387e-01 -2.67452780e-04 -5.29103081e-06
 -3.27358125e-01 -1.85324169e-05 -4.96979349e-01  1.05899522e-05]"
1723672564.7768848,"[ 0.00000000e+00  7.71289818e-02  1.20229779e+00 -3.14151942e+00
 -6.24360008e-01 -8.52211549e-06 -3.45176570e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98791743e-01 -2.65943796e-04 -5.29502843e-06
 -3.26277747e-01 -1.85324169e-05 -4.88538493e-01  1.05820616e-05]"
1723672564.7787037,"[ 0.00000000e+00  7.69324405e-02  1.20229832e+00 -3.14151942e+00
 -6.24680653e-01 -8.52211549e-06 -3.45659667e-01  1.57078701e+00]","[ 0.00000000e+00 -1.99331932e-01 -1.06388141e-04 -5.29097849e-06
 -3.25197369e-01 -1.85184257e-05 -4.90454238e-01  1.05819570e-05]"
1723672564.7798803,"[ 0.00000000e+00  7.65246856e-02  1.20229872e+00 -3.14151942e+00
 -6.25348573e-01 -8.52211549e-06 -3.46621601e-01  1.57078701e+00]","[ 0.00000000e+00 -1.99129981e-01  4.84211093e-05 -5.29097849e-06
 -3.25999014e-01 -1.85325998e-05 -4.88336226e-01  1.05819570e-05]"
1723672564.7816312,"[ 0.00000000e+00  7.63258556e-02  1.20229832e+00 -3.14151942e+00
 -6.25667088e-01 -8.52211549e-06 -3.47140918e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01762815e-01  0.00000000e+00 -5.29497611e-06
 -3.23036580e-01 -1.85324169e-05 -4.88998487e-01  1.05819570e-05]"
1723672564.7833514,"[ 0.00000000e+00  7.61270257e-02  1.20229832e+00 -3.14151942e+00
 -6.26301453e-01 -8.52211549e-06 -3.48113504e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01762815e-01  0.00000000e+00 -1.05820616e-05
 -3.20875791e-01 -1.85324169e-05 -4.92698284e-01  1.05899522e-05]"
1723672564.784558,"[ 0.00000000e+00  7.59139645e-02  1.20229832e+00 -3.14151942e+00
 -6.26617303e-01 -8.52211549e-06 -3.48597667e-01  1.57078701e+00]","[ 0.00000000e+00 -2.00614760e-01  0.00000000e+00 -1.05819570e-05
 -3.20335602e-01 -1.85324169e-05 -4.91037204e-01  1.05819570e-05]"
1723672564.7862818,"[ 0.00000000e+00  7.55227295e-02  1.20229872e+00 -3.14151942e+00
 -6.27269778e-01 -8.52211549e-06 -3.49608603e-01  1.57078701e+00]","[ 0.00000000e+00 -1.97780857e-01  3.12064808e-05 -1.05819570e-05
 -3.18174813e-01 -1.85186086e-05 -4.94818560e-01  1.05819570e-05]"
1723672564.788054,"[ 0.00000000e+00  7.53115075e-02  1.20229872e+00 -3.14151942e+00
 -6.27582966e-01 -8.52211549e-06 -3.50092233e-01  1.57078701e+00]","[ 0.00000000e+00 -1.99046824e-01  7.80116345e-05 -1.05819570e-05
 -3.17634624e-01 -1.85325998e-05 -4.90497015e-01  1.05899522e-05]"
1723672564.7892263,"[ 0.00000000e+00  7.49244087e-02  1.20229872e+00 -3.14151942e+00
 -6.28234907e-01 -8.52211549e-06 -3.51046177e-01  1.57078701e+00]","[ 0.00000000e+00 -1.95010370e-01  7.37513407e-05 -1.05900569e-05
 -3.17634624e-01 -1.85324169e-05 -4.81313703e-01  1.05818513e-05]"
1723672564.790983,"[ 0.00000000e+00  7.47324697e-02  1.20229872e+00 -3.14151942e+00
 -6.28549160e-01 -8.52211549e-06 -3.51555906e-01  1.57078701e+00]","[ 0.00000000e+00 -1.94740276e-01  6.96542599e-05 -1.05819570e-05
 -3.18715035e-01 -1.85184257e-05 -4.79970837e-01  1.05820616e-05]"
1723672564.7927108,"[ 0.00000000e+00  7.43325128e-02  1.20229872e+00 -3.14151942e+00
 -6.29198972e-01 -8.52211549e-06 -3.52509318e-01  1.57078701e+00]","[ 0.00000000e+00 -1.96351705e-01  0.00000000e+00 -1.05819570e-05
 -3.16172083e-01 -1.85325998e-05 -4.84554870e-01  1.05819570e-05]"
1723672564.794455,"[ 0.00000000e+00  7.39426593e-02  1.20229872e+00 -3.14151942e+00
 -6.29817890e-01 -8.52211549e-06 -3.53496818e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98521648e-01  0.00000000e+00 -1.05819570e-05
 -3.13313079e-01 -1.85184257e-05 -4.81976963e-01  1.05820616e-05]"
1723672564.7956157,"[ 0.00000000e+00  7.37314291e-02  1.20229872e+00 -3.14151942e+00
 -6.30124154e-01 -8.52211549e-06 -3.53972458e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98859387e-01  0.00000000e+00 -1.05820616e-05
 -3.10612101e-01 -1.85324169e-05 -4.82394081e-01  1.05819570e-05]"
1723672564.7973657,"[ 0.00000000e+00  7.33337775e-02  1.20229872e+00 -3.14151942e+00
 -6.30756921e-01 -8.52211549e-06 -3.54921076e-01  1.57078701e+00]","[ 0.00000000e+00 -2.02032910e-01  0.00000000e+00 -1.05899522e-05
 -3.07943680e-01 -1.85324169e-05 -4.78612725e-01  1.05820616e-05]"
1723672564.7991147,"[ 0.00000000e+00  7.31344898e-02  1.20229872e+00 -3.14151942e+00
 -6.31059989e-01 -8.52211549e-06 -3.55423349e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01828212e-01  0.00000000e+00 -1.05819570e-05
 -3.07370934e-01 -1.85184257e-05 -4.72949313e-01  1.05819570e-05]"
1723672564.8003232,"[ 0.00000000e+00  7.27212172e-02  1.20229872e+00 -3.14151942e+00
 -6.31660798e-01 -8.52211549e-06 -3.56340009e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01367070e-01  0.00000000e+00 -1.05819570e-05
 -3.03589578e-01 -1.85604623e-05 -4.62947079e-01  1.05819570e-05]"
1723672564.802043,"[ 0.00000000e+00  7.25228449e-02  1.20229872e+00 -3.14151942e+00
 -6.31984106e-01 -8.52211549e-06 -3.56799670e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01018745e-01  0.00000000e+00 -1.05819570e-05
 -3.04432902e-01 -1.85324169e-05 -4.66188246e-01  1.05820616e-05]"
1723672564.8032267,"[ 0.00000000e+00  7.21293213e-02  1.20229872e+00 -3.14151942e+00
 -6.32578523e-01 -8.52211549e-06 -3.57749353e-01  1.57078701e+00]","[ 0.00000000e+00 -1.98791743e-01  0.00000000e+00 -1.05819570e-05
 -3.00348378e-01 -1.85184257e-05 -4.64096966e-01  1.05899522e-05]"
1723672564.8049715,"[ 0.00000000e+00  7.19157940e-02  1.20229872e+00 -3.14151942e+00
 -6.32876797e-01 -8.52211549e-06 -3.58209548e-01  1.57078701e+00]","[ 0.00000000e+00 -2.01116300e-01  0.00000000e+00 -1.05819570e-05
 -3.02202671e-01 -1.85604623e-05 -4.66728435e-01  1.05899522e-05]"
1723672564.8061583,"[ 0.00000000e+00  7.15167609e-02  1.20229925e+00 -3.14151942e+00
 -6.33498912e-01 -8.52211549e-06 -3.59182667e-01  1.57078701e+00]","[ 0.00000000e+00 -2.02367852e-01  1.60673370e-05 -1.05820616e-05
 -3.04129767e-01 -1.85462435e-05 -4.77463138e-01  1.05819570e-05]"
1723672564.8079686,"[ 0.00000000e+00  7.11002758e-02  1.20229965e+00 -3.14151942e+00
 -6.34095992e-01 -8.52211549e-06 -3.60130219e-01  1.57078701e+00]","[ 0.00000000e+00 -2.04125522e-01  4.01671304e-05 -1.05819570e-05
 -3.03049356e-01 -1.85604623e-05 -4.79693103e-01  1.05900569e-05]"
1723672564.8097508,"[ 0.00000000e+00  7.08963942e-02  1.20229965e+00 -3.14151942e+00
 -6.34392669e-01 -8.52211549e-06 -3.60600001e-01  1.57078701e+00]","[ 0.00000000e+00 -2.06894660e-01  3.90069591e-05 -1.05899522e-05
 -3.00888600e-01 -1.85604623e-05 -4.75969205e-01  1.05819570e-05]"
1723672564.811513,"[ 0.00000000e+00  7.04881732e-02  1.20229965e+00 -3.14151942e+00
 -6.35000402e-01 -9.58737992e-06 -3.61575251e-01  1.57078701e+00]","[ 0.00000000e+00 -2.06145396e-01  5.29605888e-05 -1.05819570e-05
 -2.95245895e-01 -2.91440955e-05 -4.76451936e-01  1.06059783e-05]"
1723672564.8126538,"[ 0.00000000e+00  7.02856731e-02  1.20229965e+00 -3.14151942e+00
 -6.35291219e-01 -9.58737992e-06 -3.62045032e-01  1.57078701e+00]","[ 0.00000000e+00 -2.05482486e-01  5.30751840e-05 -1.05819570e-05
 -2.94647616e-01 -2.91443860e-05 -4.76451936e-01  1.05979587e-05]"
1723672564.8144288,"[ 0.00000000e+00  6.98641363e-02  1.20229965e+00 -3.14151942e+00
 -6.35870190e-01 -9.58737992e-06 -3.63028804e-01  1.57078701e+00]","[ 0.00000000e+00 -2.05274077e-01  3.67982251e-05 -1.05819570e-05
 -2.93325855e-01 -2.91443860e-05 -4.82525708e-01  1.05979587e-05]"
1723672564.815631,"[ 0.00000000e+00  6.96625517e-02  1.20229965e+00 -3.14151942e+00
 -6.36181780e-01 -9.58737992e-06 -3.63987542e-01  1.57078701e+00]","[ 0.00000000e+00 -2.04463793e-01  3.67992410e-05 -1.05819570e-05
 -2.93399092e-01 -2.91443860e-05 -4.87301821e-01  1.05979587e-05]"
1723672564.817425,"[ 0.00000000e+00  6.92433119e-02  1.20229965e+00 -3.14151942e+00
 -6.36760751e-01 -9.58737992e-06 -3.64467976e-01  1.57078701e+00]","[ 0.00000000e+00 -2.04463793e-01  2.86584819e-05 -1.05899522e-05
 -2.93325855e-01 -2.91443860e-05 -4.87255848e-01  1.05979587e-05]"
1723672564.8192,"[ 0.00000000e+00  6.88401426e-02  1.20229965e+00 -3.14151942e+00
 -6.37359430e-01 -9.58737992e-06 -3.65462401e-01  1.57078701e+00]","[ 0.00000000e+00 -2.03923588e-01  3.48964966e-05 -1.05819570e-05
 -2.93399092e-01 -2.91443860e-05 -4.84554870e-01  1.06059783e-05]"
1723672564.8209524,"[ 0.00000000e+00  6.86376425e-02  1.20229965e+00 -3.14151942e+00
 -6.37647051e-01 -9.58737992e-06 -3.65939639e-01  1.57078701e+00]","[ 0.00000000e+00 -2.05274077e-01  3.48964966e-05 -1.05820616e-05
 -2.91705289e-01 -1.85464284e-05 -4.84014681e-01  1.05979587e-05]"
1723672564.8221443,"[ 0.00000000e+00  6.82142664e-02  1.20229965e+00 -3.14151942e+00
 -6.38244665e-01 -9.58737992e-06 -3.66886659e-01  1.57078701e+00]","[ 0.00000000e+00 -2.07704960e-01  3.40174881e-05 -1.05899522e-05
 -2.91894473e-01 -1.85604623e-05 -4.81365668e-01  1.05980643e-05]"
1723672564.823933,"[ 0.00000000e+00  6.78069651e-02  1.20229965e+00 -3.14151942e+00
 -6.38819908e-01 -9.58737992e-06 -3.67884279e-01  1.57078701e+00]","[ 0.00000000e+00 -2.06145396e-01  3.31181267e-05 -1.05820616e-05
 -2.91165066e-01 -1.85464284e-05 -4.88876448e-01  1.06059783e-05]"
1723672564.8251107,"[ 0.00000000e+00  6.76044649e-02  1.20229965e+00 -3.14151942e+00
 -6.39105931e-01 -9.58737992e-06 -3.68369507e-01  1.57078701e+00]","[ 0.00000000e+00 -2.05482486e-01  2.65446770e-05 -1.05899522e-05
 -2.90084689e-01 -1.85464284e-05 -4.92117615e-01  1.05979587e-05]"
1723672564.8268948,"[ 0.00000000e+00  6.71806312e-02  1.20230005e+00 -3.14151942e+00
 -6.39691826e-01 -9.58737992e-06 -3.69375117e-01  1.57078701e+00]","[ 0.00000000e+00 -2.06354471e-01  3.23254079e-05 -1.05819570e-05
 -2.85374522e-01 -1.85464284e-05 -4.92007726e-01  1.05979587e-05]"
1723672564.828672,"[ 0.00000000e+00  6.69781269e-02  1.20230005e+00 -3.14151942e+00
 -6.39971458e-01 -9.58737992e-06 -3.69861943e-01  1.57078701e+00]","[ 0.00000000e+00 -2.05274077e-01  3.15697518e-05 -1.05819570e-05
 -2.83602355e-01 -1.85464284e-05 -4.93738182e-01  1.06059783e-05]"
1723672564.8298538,"[ 0.00000000e+00  6.65579716e-02  1.20230005e+00 -3.14151942e+00
 -6.40549364e-01 -9.58737992e-06 -3.70838258e-01  1.57078594e+00]","[ 0.00000000e+00 -2.05605740e-01  3.08486165e-05 -1.05899522e-05
 -2.81362204e-01 -1.85606472e-05 -4.94278371e-01  0.00000000e+00]"
1723672564.831657,"[ 0.00000000e+00  6.63531704e-02  1.20230005e+00 -3.14151942e+00
 -6.40827398e-01 -9.58737992e-06 -3.71361302e-01  1.57078594e+00]","[ 0.00000000e+00 -2.07704960e-01  3.07943971e-05 -1.05819570e-05
 -2.81696064e-01 -1.85464284e-05 -4.92509266e-01  0.00000000e+00]"
1723672564.8333855,"[ 0.00000000e+00  6.59440339e-02  1.20230005e+00 -3.14151942e+00
 -6.41387195e-01 -9.58737992e-06 -3.72331758e-01  1.57078594e+00]","[ 0.00000000e+00 -2.07704960e-01  3.01078659e-05 -1.05979587e-05
 -2.84142544e-01 -1.85604623e-05 -4.93777563e-01  0.00000000e+00]"
1723672564.834587,"[ 0.00000000e+00  6.57227044e-02  1.20230005e+00 -3.14151942e+00
 -6.41666827e-01 -9.58737992e-06 -3.72818052e-01  1.57078594e+00]","[ 0.00000000e+00 -2.08388594e-01  3.01596918e-05 -1.06059783e-05
 -2.83602355e-01 -1.85604623e-05 -4.93197993e-01  0.00000000e+00]"
